operator,centre,instrument,instrument_model,analysis,material,vial,round,excluded,parameter,percent
D,4,4,1,local,WB,3,3,No,CD8_N,33.3
D,4,4,1,local,WB,3,3,No,CD3_CM,26.8
D,4,4,1,local,WB,3,3,No,CD4_CM,35.7
D,4,4,1,local,WB,3,3,No,CD8_CM,8.12
D,4,4,1,local,WB,3,3,No,CD3_EM,50.4
D,4,4,1,local,WB,3,3,No,CD4_EM,51.1
D,4,4,1,local,WB,3,3,No,CD8_EM,53.5
D,4,4,1,local,WB,3,3,No,CD3_TD,8.79
D,4,4,1,local,WB,3,3,No,CD4_TD,4.5
D,4,4,1,local,WB,3,3,No,CD8_TD,5.06
E,5,6,2,centr,PBMC,1,1,No,CD3,70.14
E,5,6,2,centr,PBMC,1,1,No,CD4,44.66
E,5,6,2,centr,PBMC,1,1,No,CD8,49.17
E,5,6,2,centr,PBMC,1,1,No,CD3_N,12.66
E,5,6,2,centr,PBMC,1,1,No,CD4_N,19.12
E,5,6,2,centr,PBMC,1,1,No,CD8_N,5.54
E,5,6,2,centr,PBMC,1,1,No,CD3_CM,21.44
E,5,6,2,centr,PBMC,1,1,No,CD4_CM,42.65
E,5,6,2,centr,PBMC,1,1,No,CD8_CM,7.22
E,5,6,2,centr,PBMC,1,1,No,CD3_EM,36.69
E,5,6,2,centr,PBMC,1,1,No,CD4_EM,35.67
E,5,6,2,centr,PBMC,1,1,No,CD8_EM,41.98
E,5,6,2,centr,PBMC,1,1,No,CD3_TD,29.22
E,5,6,2,centr,PBMC,1,1,No,CD4_TD,2.56
E,5,6,2,centr,PBMC,1,1,No,CD8_TD,45.26
E,5,6,2,centr,PBMC,1,2,No,CD3,70.95
E,5,6,2,centr,PBMC,1,2,No,CD4,46.83
E,5,6,2,centr,PBMC,1,2,No,CD8,47.84
E,5,6,2,centr,PBMC,1,2,No,CD3_N,15.77
E,5,6,2,centr,PBMC,1,2,No,CD4_N,22.99
E,5,6,2,centr,PBMC,1,2,No,CD8_N,7.95
E,5,6,2,centr,PBMC,1,2,No,CD3_CM,22.95
E,5,6,2,centr,PBMC,1,2,No,CD4_CM,49.34
E,5,6,2,centr,PBMC,1,2,No,CD8_CM,9.97
E,5,6,2,centr,PBMC,1,2,No,CD3_EM,28.55
E,5,6,2,centr,PBMC,1,2,No,CD4_EM,25.17
E,5,6,2,centr,PBMC,1,2,No,CD8_EM,34.39
E,5,6,2,centr,PBMC,1,2,No,CD3_TD,32.73
E,5,6,2,centr,PBMC,1,2,No,CD4_TD,2.5
E,5,6,2,centr,PBMC,1,2,No,CD8_TD,47.69
E,5,6,2,centr,PBMC,1,3,No,CD3,68.45
E,5,6,2,centr,PBMC,1,3,No,CD4,36.95
E,5,6,2,centr,PBMC,1,3,No,CD8,55.97
E,5,6,2,centr,PBMC,1,3,No,CD3_N,9.75
E,5,6,2,centr,PBMC,1,3,No,CD4_N,14.68
E,5,6,2,centr,PBMC,1,3,No,CD8_N,5.07
E,5,6,2,centr,PBMC,1,3,No,CD3_CM,17.29
E,5,6,2,centr,PBMC,1,3,No,CD4_CM,45.1
E,5,6,2,centr,PBMC,1,3,No,CD8_CM,6.15
E,5,6,2,centr,PBMC,1,3,No,CD3_EM,33.78
E,5,6,2,centr,PBMC,1,3,No,CD4_EM,35.37
E,5,6,2,centr,PBMC,1,3,No,CD8_EM,34.89
E,5,6,2,centr,PBMC,1,3,No,CD3_TD,39.17
E,5,6,2,centr,PBMC,1,3,No,CD4_TD,4.84
E,5,6,2,centr,PBMC,1,3,No,CD8_TD,53.89
E,5,6,2,centr,PBMC,2,1,No,CD3,84.32
E,5,6,2,centr,PBMC,2,1,No,CD4,40.87
E,5,6,2,centr,PBMC,2,1,No,CD8,55.02
E,5,6,2,centr,PBMC,2,1,No,CD3_N,7.35
E,5,6,2,centr,PBMC,2,1,No,CD4_N,7.06
E,5,6,2,centr,PBMC,2,1,No,CD8_N,5.7
E,5,6,2,centr,PBMC,2,1,No,CD3_CM,14.56
E,5,6,2,centr,PBMC,2,1,No,CD4_CM,30.29
E,5,6,2,centr,PBMC,2,1,No,CD8_CM,5.42
E,5,6,2,centr,PBMC,2,1,No,CD3_EM,35.78
E,5,6,2,centr,PBMC,2,1,No,CD4_EM,60.26
E,5,6,2,centr,PBMC,2,1,No,CD8_EM,18.48
E,5,6,2,centr,PBMC,2,1,No,CD3_TD,42.31
E,5,6,2,centr,PBMC,2,1,No,CD4_TD,2.39
E,5,6,2,centr,PBMC,2,1,No,CD8_TD,70.4
E,5,6,2,centr,PBMC,2,2,No,CD3,82.19
E,5,6,2,centr,PBMC,2,2,No,CD4,40.93
E,5,6,2,centr,PBMC,2,2,No,CD8,55.66
E,5,6,2,centr,PBMC,2,2,No,CD3_N,8.33
E,5,6,2,centr,PBMC,2,2,No,CD4_N,8.62
E,5,6,2,centr,PBMC,2,2,No,CD8_N,7.9
E,5,6,2,centr,PBMC,2,2,No,CD3_CM,16.74
E,5,6,2,centr,PBMC,2,2,No,CD4_CM,40.98
E,5,6,2,centr,PBMC,2,2,No,CD8_CM,8.16
E,5,6,2,centr,PBMC,2,2,No,CD3_EM,30.48
E,5,6,2,centr,PBMC,2,2,No,CD4_EM,48.19
E,5,6,2,centr,PBMC,2,2,No,CD8_EM,14.59
E,5,6,2,centr,PBMC,2,2,No,CD3_TD,44.46
E,5,6,2,centr,PBMC,2,2,No,CD4_TD,2.22
E,5,6,2,centr,PBMC,2,2,No,CD8_TD,69.34
E,5,6,2,centr,PBMC,2,3,No,CD3,81.96
E,5,6,2,centr,PBMC,2,3,No,CD4,36.74
E,5,6,2,centr,PBMC,2,3,No,CD8,58.85
E,5,6,2,centr,PBMC,2,3,No,CD3_N,6.31
E,5,6,2,centr,PBMC,2,3,No,CD4_N,6.83
E,5,6,2,centr,PBMC,2,3,No,CD8_N,5.12
E,5,6,2,centr,PBMC,2,3,No,CD3_CM,11.85
E,5,6,2,centr,PBMC,2,3,No,CD4_CM,29.5
E,5,6,2,centr,PBMC,2,3,No,CD8_CM,5.52
E,5,6,2,centr,PBMC,2,3,No,CD3_EM,32.12
E,5,6,2,centr,PBMC,2,3,No,CD4_EM,59.57
E,5,6,2,centr,PBMC,2,3,No,CD8_EM,13.38
E,5,6,2,centr,PBMC,2,3,No,CD3_TD,49.72
E,5,6,2,centr,PBMC,2,3,No,CD4_TD,4.1
E,5,6,2,centr,PBMC,2,3,No,CD8_TD,75.98
E,5,6,2,centr,PBMC,3,1,No,CD3,73.92
E,5,6,2,centr,PBMC,3,1,No,CD4,51.53
E,5,6,2,centr,PBMC,3,1,No,CD8,40.98
E,5,6,2,centr,PBMC,3,1,No,CD3_N,18.67
E,5,6,2,centr,PBMC,3,1,No,CD4_N,24.89
E,5,6,2,centr,PBMC,3,1,No,CD8_N,10.67
E,5,6,2,centr,PBMC,3,1,No,CD3_CM,28.4
E,5,6,2,centr,PBMC,3,1,No,CD4_CM,47.71
E,5,6,2,centr,PBMC,3,1,No,CD8_CM,9.3
E,5,6,2,centr,PBMC,3,1,No,CD3_EM,22.53
E,5,6,2,centr,PBMC,3,1,No,CD4_EM,26.8
E,5,6,2,centr,PBMC,3,1,No,CD8_EM,25.36
E,5,6,2,centr,PBMC,3,1,No,CD3_TD,30.39
E,5,6,2,centr,PBMC,3,1,No,CD4_TD,0.6
E,5,6,2,centr,PBMC,3,1,No,CD8_TD,54.66
E,5,6,2,centr,PBMC,3,2,No,CD3,74.73
E,5,6,2,centr,PBMC,3,2,No,CD4,49.52
E,5,6,2,centr,PBMC,3,2,No,CD8,41.62
E,5,6,2,centr,PBMC,3,2,No,CD3_N,18.93
E,5,6,2,centr,PBMC,3,2,No,CD4_N,18.61
E,5,6,2,centr,PBMC,3,2,No,CD8_N,15.27
E,5,6,2,centr,PBMC,3,2,No,CD3_CM,30.91
E,5,6,2,centr,PBMC,3,2,No,CD4_CM,60.44
E,5,6,2,centr,PBMC,3,2,No,CD8_CM,12.05
E,5,6,2,centr,PBMC,3,2,No,CD3_EM,21.93
E,5,6,2,centr,PBMC,3,2,No,CD4_EM,20.68
E,5,6,2,centr,PBMC,3,2,No,CD8_EM,18.26
E,5,6,2,centr,PBMC,3,2,No,CD3_TD,28.24
E,5,6,2,centr,PBMC,3,2,No,CD4_TD,0.28
E,5,6,2,centr,PBMC,3,2,No,CD8_TD,54.42
E,5,6,2,centr,PBMC,3,3,No,CD3,70.23
E,5,6,2,centr,PBMC,3,3,No,CD4,44.32
E,5,6,2,centr,PBMC,3,3,No,CD8,47.15
E,5,6,2,centr,PBMC,3,3,No,CD3_N,15.51
E,5,6,2,centr,PBMC,3,3,No,CD4_N,21.41
E,5,6,2,centr,PBMC,3,3,No,CD8_N,10.17
E,5,6,2,centr,PBMC,3,3,No,CD3_CM,22.13
E,5,6,2,centr,PBMC,3,3,No,CD4_CM,48.78
E,5,6,2,centr,PBMC,3,3,No,CD8_CM,7.45
E,5,6,2,centr,PBMC,3,3,No,CD3_EM,26.04
E,5,6,2,centr,PBMC,3,3,No,CD4_EM,28.77
E,5,6,2,centr,PBMC,3,3,No,CD8_EM,19.34
E,5,6,2,centr,PBMC,3,3,No,CD3_TD,36.31
E,5,6,2,centr,PBMC,3,3,No,CD4_TD,1.03
E,5,6,2,centr,PBMC,3,3,No,CD8_TD,63.04
E,5,6,2,centr,WB,1,1,No,CD3,58.22
E,5,6,2,centr,WB,1,1,No,CD4,63.4
E,5,6,2,centr,WB,1,1,No,CD8,33.51
E,5,6,2,centr,WB,1,1,No,CD3_N,38.19
E,5,6,2,centr,WB,1,1,No,CD4_N,39.34
E,5,6,2,centr,WB,1,1,No,CD8_N,39.67
E,5,6,2,centr,WB,1,1,No,CD3_CM,38.05
E,5,6,2,centr,WB,1,1,No,CD4_CM,50.29
E,5,6,2,centr,WB,1,1,No,CD8_CM,16.67
E,5,6,2,centr,WB,1,1,No,CD3_EM,16.06
E,5,6,2,centr,WB,1,1,No,CD4_EM,10.09
E,5,6,2,centr,WB,1,1,No,CD8_EM,24.18
E,5,6,2,centr,WB,1,1,No,CD3_TD,7.7
E,5,6,2,centr,WB,1,1,No,CD4_TD,0.27
E,5,6,2,centr,WB,1,1,No,CD8_TD,19.48
E,5,6,2,centr,WB,1,2,No,CD3,57.24
E,5,6,2,centr,WB,1,2,No,CD4,61.48
E,5,6,2,centr,WB,1,2,No,CD8,35.35
E,5,6,2,centr,WB,1,2,No,CD3_N,35.6
E,5,6,2,centr,WB,1,2,No,CD4_N,35.5
E,5,6,2,centr,WB,1,2,No,CD8_N,37.53
E,5,6,2,centr,WB,1,2,No,CD3_CM,39.18
E,5,6,2,centr,WB,1,2,No,CD4_CM,53.76
E,5,6,2,centr,WB,1,2,No,CD8_CM,17.43
E,5,6,2,centr,WB,1,2,No,CD3_EM,16.67
E,5,6,2,centr,WB,1,2,No,CD4_EM,10.5
E,5,6,2,centr,WB,1,2,No,CD8_EM,24.73
E,5,6,2,centr,WB,1,2,No,CD3_TD,8.54
E,5,6,2,centr,WB,1,2,No,CD4_TD,0.24
E,5,6,2,centr,WB,1,2,No,CD8_TD,20.31
E,5,6,2,centr,WB,1,3,No,CD3,56.8
E,5,6,2,centr,WB,1,3,No,CD4,58.53
E,5,6,2,centr,WB,1,3,No,CD8,36.53
E,5,6,2,centr,WB,1,3,No,CD3_N,31.31
E,5,6,2,centr,WB,1,3,No,CD4_N,31.2
E,5,6,2,centr,WB,1,3,No,CD8_N,33.43
E,5,6,2,centr,WB,1,3,No,CD3_CM,38.36
E,5,6,2,centr,WB,1,3,No,CD4_CM,64.05
E,5,6,2,centr,WB,1,3,No,CD8_CM,15.74
E,5,6,2,centr,WB,1,3,No,CD3_EM,21.7
E,5,6,2,centr,WB,1,3,No,CD4_EM,4.64
E,5,6,2,centr,WB,1,3,No,CD8_EM,29.36
E,5,6,2,centr,WB,1,3,No,CD3_TD,8.62
E,5,6,2,centr,WB,1,3,No,CD4_TD,0.1
E,5,6,2,centr,WB,1,3,No,CD8_TD,21.47
E,5,6,2,centr,WB,2,1,No,CD3,66.07
E,5,6,2,centr,WB,2,1,No,CD4,67.01
E,5,6,2,centr,WB,2,1,No,CD8,25.94
E,5,6,2,centr,WB,2,1,No,CD3_N,18.12
E,5,6,2,centr,WB,2,1,No,CD4_N,17.62
E,5,6,2,centr,WB,2,1,No,CD8_N,18.4
E,5,6,2,centr,WB,2,1,No,CD3_CM,42.32
E,5,6,2,centr,WB,2,1,No,CD4_CM,55.64
E,5,6,2,centr,WB,2,1,No,CD8_CM,23.03
E,5,6,2,centr,WB,2,1,No,CD3_EM,25.12
E,5,6,2,centr,WB,2,1,No,CD4_EM,23.2
E,5,6,2,centr,WB,2,1,No,CD8_EM,27.59
E,5,6,2,centr,WB,2,1,No,CD3_TD,14.44
E,5,6,2,centr,WB,2,1,No,CD4_TD,3.53
E,5,6,2,centr,WB,2,1,No,CD8_TD,30.99
E,5,6,2,centr,WB,2,2,No,CD3,66.92
E,5,6,2,centr,WB,2,2,No,CD4,68.52
E,5,6,2,centr,WB,2,2,No,CD8,25.06
E,5,6,2,centr,WB,2,2,No,CD3_N,19.46
E,5,6,2,centr,WB,2,2,No,CD4_N,19.78
E,5,6,2,centr,WB,2,2,No,CD8_N,21.08
E,5,6,2,centr,WB,2,2,No,CD3_CM,42.97
E,5,6,2,centr,WB,2,2,No,CD4_CM,55.46
E,5,6,2,centr,WB,2,2,No,CD8_CM,20.85
E,5,6,2,centr,WB,2,2,No,CD3_EM,25.15
E,5,6,2,centr,WB,2,2,No,CD4_EM,22.02
E,5,6,2,centr,WB,2,2,No,CD8_EM,27.15
E,5,6,2,centr,WB,2,2,No,CD3_TD,12.42
E,5,6,2,centr,WB,2,2,No,CD4_TD,2.74
E,5,6,2,centr,WB,2,2,No,CD8_TD,30.92
E,5,6,2,centr,WB,2,3,No,CD3,65.89
E,5,6,2,centr,WB,2,3,No,CD4,67.51
E,5,6,2,centr,WB,2,3,No,CD8,25.86
E,5,6,2,centr,WB,2,3,No,CD3_N,18.57
E,5,6,2,centr,WB,2,3,No,CD4_N,18.86
E,5,6,2,centr,WB,2,3,No,CD8_N,21.21
E,5,6,2,centr,WB,2,3,No,CD3_CM,42.03
E,5,6,2,centr,WB,2,3,No,CD4_CM,54.91
E,5,6,2,centr,WB,2,3,No,CD8_CM,23.24
E,5,6,2,centr,WB,2,3,No,CD3_EM,25.58
E,5,6,2,centr,WB,2,3,No,CD4_EM,23.24
E,5,6,2,centr,WB,2,3,No,CD8_EM,23.8
E,5,6,2,centr,WB,2,3,No,CD3_TD,13.83
E,5,6,2,centr,WB,2,3,No,CD4_TD,2.99
E,5,6,2,centr,WB,2,3,No,CD8_TD,31.75
E,5,6,2,centr,WB,3,1,No,CD3,57.33
E,5,6,2,centr,WB,3,1,No,CD4,65.79
E,5,6,2,centr,WB,3,1,No,CD8,27.87
E,5,6,2,centr,WB,3,1,No,CD3_N,21.33
E,5,6,2,centr,WB,3,1,No,CD4_N,16.15
E,5,6,2,centr,WB,3,1,No,CD8_N,35.3
E,5,6,2,centr,WB,3,1,No,CD3_CM,43.47
E,5,6,2,centr,WB,3,1,No,CD4_CM,59.49
E,5,6,2,centr,WB,3,1,No,CD8_CM,17.92
E,5,6,2,centr,WB,3,1,No,CD3_EM,16.82
E,5,6,2,centr,WB,3,1,No,CD4_EM,16.96
E,5,6,2,centr,WB,3,1,No,CD8_EM,15.56
E,5,6,2,centr,WB,3,1,No,CD3_TD,18.38
E,5,6,2,centr,WB,3,1,No,CD4_TD,7.39
E,5,6,2,centr,WB,3,1,No,CD8_TD,31.22
E,5,6,2,centr,WB,3,2,No,CD3,57.7
E,5,6,2,centr,WB,3,2,No,CD4,66.16
E,5,6,2,centr,WB,3,2,No,CD8,27.48
E,5,6,2,centr,WB,3,2,No,CD3_N,20.88
E,5,6,2,centr,WB,3,2,No,CD4_N,15.54
E,5,6,2,centr,WB,3,2,No,CD8_N,35.39
E,5,6,2,centr,WB,3,2,No,CD3_CM,44.25
E,5,6,2,centr,WB,3,2,No,CD4_CM,60.75
E,5,6,2,centr,WB,3,2,No,CD8_CM,17.2
E,5,6,2,centr,WB,3,2,No,CD3_EM,16.94
E,5,6,2,centr,WB,3,2,No,CD4_EM,16.76
E,5,6,2,centr,WB,3,2,No,CD8_EM,16.09
E,5,6,2,centr,WB,3,2,No,CD3_TD,17.93
E,5,6,2,centr,WB,3,2,No,CD4_TD,6.94
E,5,6,2,centr,WB,3,2,No,CD8_TD,31.31
E,5,6,2,centr,WB,3,3,No,CD3,57.58
E,5,6,2,centr,WB,3,3,No,CD4,66.11
E,5,6,2,centr,WB,3,3,No,CD8,27.43
E,5,6,2,centr,WB,3,3,No,CD3_N,21.49
E,5,6,2,centr,WB,3,3,No,CD4_N,16.24
E,5,6,2,centr,WB,3,3,No,CD8_N,36.25
E,5,6,2,centr,WB,3,3,No,CD3_CM,43.95
E,5,6,2,centr,WB,3,3,No,CD4_CM,60.03
E,5,6,2,centr,WB,3,3,No,CD8_CM,17.43
E,5,6,2,centr,WB,3,3,No,CD3_EM,16.56
E,5,6,2,centr,WB,3,3,No,CD4_EM,16.65
E,5,6,2,centr,WB,3,3,No,CD8_EM,15.66
E,5,6,2,centr,WB,3,3,No,CD3_TD,18
E,5,6,2,centr,WB,3,3,No,CD4_TD,7.08
E,5,6,2,centr,WB,3,3,No,CD8_TD,30.66
E,5,6,2,local,PBMC,1,1,No,CD3,68.47
E,5,6,2,local,PBMC,1,1,No,CD4,45.82
E,5,6,2,local,PBMC,1,1,No,CD8,48.28
E,5,6,2,local,PBMC,1,1,No,CD3_N,11.81
E,5,6,2,local,PBMC,1,1,No,CD4_N,20.07
E,5,6,2,local,PBMC,1,1,No,CD8_N,3.72
E,5,6,2,local,PBMC,1,1,No,CD3_CM,20.29
E,5,6,2,local,PBMC,1,1,No,CD4_CM,37.67
E,5,6,2,local,PBMC,1,1,No,CD8_CM,4.15
E,5,6,2,local,PBMC,1,1,No,CD3_EM,40.42
E,5,6,2,local,PBMC,1,1,No,CD4_EM,39.67
E,5,6,2,local,PBMC,1,1,No,CD8_EM,56.23
E,5,6,2,local,PBMC,1,1,No,CD3_TD,27.48
E,5,6,2,local,PBMC,1,1,No,CD4_TD,2.59
E,5,6,2,local,PBMC,1,1,No,CD8_TD,35.91
E,5,6,2,local,PBMC,1,2,No,CD3,68.13
E,5,6,2,local,PBMC,1,2,No,CD4,47.63
E,5,6,2,local,PBMC,1,2,No,CD8,47.04
E,5,6,2,local,PBMC,1,2,No,CD3_N,14.2
E,5,6,2,local,PBMC,1,2,No,CD4_N,25.22
E,5,6,2,local,PBMC,1,2,No,CD8_N,5.15
E,5,6,2,local,PBMC,1,2,No,CD3_CM,18.6
E,5,6,2,local,PBMC,1,2,No,CD4_CM,33.46
E,5,6,2,local,PBMC,1,2,No,CD8_CM,5.36
E,5,6,2,local,PBMC,1,2,No,CD3_EM,37.22
E,5,6,2,local,PBMC,1,2,No,CD4_EM,37.84
E,5,6,2,local,PBMC,1,2,No,CD8_EM,45.56
E,5,6,2,local,PBMC,1,2,No,CD3_TD,29.99
E,5,6,2,local,PBMC,1,2,No,CD4_TD,3.49
E,5,6,2,local,PBMC,1,2,No,CD8_TD,43.93
E,5,6,2,local,PBMC,1,3,No,CD3,66.75
E,5,6,2,local,PBMC,1,3,No,CD4,38.04
E,5,6,2,local,PBMC,1,3,No,CD8,55.29
E,5,6,2,local,PBMC,1,3,No,CD3_N,8.72
E,5,6,2,local,PBMC,1,3,No,CD4_N,15.74
E,5,6,2,local,PBMC,1,3,No,CD8_N,3.96
E,5,6,2,local,PBMC,1,3,No,CD3_CM,14.73
E,5,6,2,local,PBMC,1,3,No,CD4_CM,32.28
E,5,6,2,local,PBMC,1,3,No,CD8_CM,5.27
E,5,6,2,local,PBMC,1,3,No,CD3_EM,37.66
E,5,6,2,local,PBMC,1,3,No,CD4_EM,46.06
E,5,6,2,local,PBMC,1,3,No,CD8_EM,43.53
E,5,6,2,local,PBMC,1,3,No,CD3_TD,38.88
E,5,6,2,local,PBMC,1,3,No,CD4_TD,5.92
E,5,6,2,local,PBMC,1,3,No,CD8_TD,47.24
E,5,6,2,local,PBMC,2,1,No,CD3,83
E,5,6,2,local,PBMC,2,1,No,CD4,42.28
E,5,6,2,local,PBMC,2,1,No,CD8,54.44
E,5,6,2,local,PBMC,2,1,No,CD3_N,6.73
E,5,6,2,local,PBMC,2,1,No,CD4_N,8.23
E,5,6,2,local,PBMC,2,1,No,CD8_N,3.86
E,5,6,2,local,PBMC,2,1,No,CD3_CM,14.18
E,5,6,2,local,PBMC,2,1,No,CD4_CM,27.27
E,5,6,2,local,PBMC,2,1,No,CD8_CM,3.75
E,5,6,2,local,PBMC,2,1,No,CD3_EM,38.31
E,5,6,2,local,PBMC,2,1,No,CD4_EM,61.77
E,5,6,2,local,PBMC,2,1,No,CD8_EM,26.82
E,5,6,2,local,PBMC,2,1,No,CD3_TD,40.78
E,5,6,2,local,PBMC,2,1,No,CD4_TD,2.73
E,5,6,2,local,PBMC,2,1,No,CD8_TD,65.56
E,5,6,2,local,PBMC,2,2,No,CD3,80.55
E,5,6,2,local,PBMC,2,2,No,CD4,41.85
E,5,6,2,local,PBMC,2,2,No,CD8,55.27
E,5,6,2,local,PBMC,2,2,No,CD3_N,6.31
E,5,6,2,local,PBMC,2,2,No,CD4_N,9.96
E,5,6,2,local,PBMC,2,2,No,CD8_N,4.01
E,5,6,2,local,PBMC,2,2,No,CD3_CM,13.21
E,5,6,2,local,PBMC,2,2,No,CD4_CM,25.69
E,5,6,2,local,PBMC,2,2,No,CD8_CM,5.25
E,5,6,2,local,PBMC,2,2,No,CD3_EM,36.79
E,5,6,2,local,PBMC,2,2,No,CD4_EM,59.99
E,5,6,2,local,PBMC,2,2,No,CD8_EM,21.03
E,5,6,2,local,PBMC,2,2,No,CD3_TD,43.69
E,5,6,2,local,PBMC,2,2,No,CD4_TD,4.35
E,5,6,2,local,PBMC,2,2,No,CD8_TD,69.72
E,5,6,2,local,PBMC,2,3,No,CD3,81.09
E,5,6,2,local,PBMC,2,3,No,CD4,38.05
E,5,6,2,local,PBMC,2,3,No,CD8,59.04
E,5,6,2,local,PBMC,2,3,No,CD3_N,5.64
E,5,6,2,local,PBMC,2,3,No,CD4_N,7.81
E,5,6,2,local,PBMC,2,3,No,CD8_N,3.99
E,5,6,2,local,PBMC,2,3,No,CD3_CM,9.93
E,5,6,2,local,PBMC,2,3,No,CD4_CM,20.6
E,5,6,2,local,PBMC,2,3,No,CD8_CM,4.91
E,5,6,2,local,PBMC,2,3,No,CD3_EM,35.08
E,5,6,2,local,PBMC,2,3,No,CD4_EM,65.74
E,5,6,2,local,PBMC,2,3,No,CD8_EM,17.78
E,5,6,2,local,PBMC,2,3,No,CD3_TD,49.35
E,5,6,2,local,PBMC,2,3,No,CD4_TD,5.85
E,5,6,2,local,PBMC,2,3,No,CD8_TD,73.32
E,5,6,2,local,PBMC,3,1,No,CD3,72.61
E,5,6,2,local,PBMC,3,1,No,CD4,52.34
E,5,6,2,local,PBMC,3,1,No,CD8,39.9
E,5,6,2,local,PBMC,3,1,No,CD3_N,18.18
E,5,6,2,local,PBMC,3,1,No,CD4_N,25.43
E,5,6,2,local,PBMC,3,1,No,CD8_N,11
E,5,6,2,local,PBMC,3,1,No,CD3_CM,26.16
E,5,6,2,local,PBMC,3,1,No,CD4_CM,42.95
E,5,6,2,local,PBMC,3,1,No,CD8_CM,6.51
E,5,6,2,local,PBMC,3,1,No,CD3_EM,26.04
E,5,6,2,local,PBMC,3,1,No,CD4_EM,30.95
E,5,6,2,local,PBMC,3,1,No,CD8_EM,26.37
E,5,6,2,local,PBMC,3,1,No,CD3_TD,29.62
E,5,6,2,local,PBMC,3,1,No,CD4_TD,0.67
E,5,6,2,local,PBMC,3,1,No,CD8_TD,56.12
E,5,6,2,local,PBMC,3,2,No,CD3,72.46
E,5,6,2,local,PBMC,3,2,No,CD4,50.56
E,5,6,2,local,PBMC,3,2,No,CD8,39.31
E,5,6,2,local,PBMC,3,2,No,CD3_N,16.27
E,5,6,2,local,PBMC,3,2,No,CD4_N,21.41
E,5,6,2,local,PBMC,3,2,No,CD8_N,11.01
E,5,6,2,local,PBMC,3,2,No,CD3_CM,26.12
E,5,6,2,local,PBMC,3,2,No,CD4_CM,43.79
E,5,6,2,local,PBMC,3,2,No,CD8_CM,8.17
E,5,6,2,local,PBMC,3,2,No,CD3_EM,30.04
E,5,6,2,local,PBMC,3,2,No,CD4_EM,34.11
E,5,6,2,local,PBMC,3,2,No,CD8_EM,27.7
E,5,6,2,local,PBMC,3,2,No,CD3_TD,27.58
E,5,6,2,local,PBMC,3,2,No,CD4_TD,0.69
E,5,6,2,local,PBMC,3,2,No,CD8_TD,53.12
E,5,6,2,local,PBMC,3,3,No,CD3,69.1
E,5,6,2,local,PBMC,3,3,No,CD4,44.4
E,5,6,2,local,PBMC,3,3,No,CD8,45.65
E,5,6,2,local,PBMC,3,3,No,CD3_N,14.29
E,5,6,2,local,PBMC,3,3,No,CD4_N,22.08
E,5,6,2,local,PBMC,3,3,No,CD8_N,9.4
E,5,6,2,local,PBMC,3,3,No,CD3_CM,19.55
E,5,6,2,local,PBMC,3,3,No,CD4_CM,36.39
E,5,6,2,local,PBMC,3,3,No,CD8_CM,6.6
E,5,6,2,local,PBMC,3,3,No,CD3_EM,30.15
E,5,6,2,local,PBMC,3,3,No,CD4_EM,39.85
E,5,6,2,local,PBMC,3,3,No,CD8_EM,24.12
E,5,6,2,local,PBMC,3,3,No,CD3_TD,36.01
E,5,6,2,local,PBMC,3,3,No,CD4_TD,1.69
E,5,6,2,local,PBMC,3,3,No,CD8_TD,59.88
E,5,6,2,local,WB,1,1,No,CD3,58.09
E,5,6,2,local,WB,1,1,No,CD4,63.66
E,5,6,2,local,WB,1,1,No,CD8,32.84
E,5,6,2,local,WB,1,1,No,CD3_N,32.35
E,5,6,2,local,WB,1,1,No,CD4_N,38.93
E,5,6,2,local,WB,1,1,No,CD8_N,37.35
E,5,6,2,local,WB,1,1,No,CD3_CM,33.92
E,5,6,2,local,WB,1,1,No,CD4_CM,46.08
E,5,6,2,local,WB,1,1,No,CD8_CM,17.48
E,5,6,2,local,WB,1,1,No,CD3_EM,26.22
E,5,6,2,local,WB,1,1,No,CD4_EM,14.47
E,5,6,2,local,WB,1,1,No,CD8_EM,29.54
E,5,6,2,local,WB,1,1,No,CD3_TD,7.51
E,5,6,2,local,WB,1,1,No,CD4_TD,0.52
E,5,6,2,local,WB,1,1,No,CD8_TD,15.63
E,5,6,2,local,WB,1,2,No,CD3,57.21
E,5,6,2,local,WB,1,2,No,CD4,63.2
E,5,6,2,local,WB,1,2,No,CD8,33.09
E,5,6,2,local,WB,1,2,No,CD3_N,33.05
E,5,6,2,local,WB,1,2,No,CD4_N,38.8
E,5,6,2,local,WB,1,2,No,CD8_N,36.64
E,5,6,2,local,WB,1,2,No,CD3_CM,32.85
E,5,6,2,local,WB,1,2,No,CD4_CM,46.52
E,5,6,2,local,WB,1,2,No,CD8_CM,17.73
E,5,6,2,local,WB,1,2,No,CD3_EM,26.14
E,5,6,2,local,WB,1,2,No,CD4_EM,14.24
E,5,6,2,local,WB,1,2,No,CD8_EM,28.84
E,5,6,2,local,WB,1,2,No,CD3_TD,7.96
E,5,6,2,local,WB,1,2,No,CD4_TD,0.44
E,5,6,2,local,WB,1,2,No,CD8_TD,16.79
E,5,6,2,local,WB,1,3,No,CD3,55.07
E,5,6,2,local,WB,1,3,No,CD4,59
E,5,6,2,local,WB,1,3,No,CD8,36.08
E,5,6,2,local,WB,1,3,No,CD3_N,29.8
E,5,6,2,local,WB,1,3,No,CD4_N,31.44
